gu,dong,apt_name,deal_date,area_m2,floor,year_built,price_manwon,price_krw
송파구,장지동,위례아이파크,2025-03-15,87.8354,21.0,2015.0,160000.0,1600000000.0
송파구,가락동,헬리오시티,2025-03-15,84.98,19.0,2018.0,245000.0,2450000000.0
송파구,송파동,송파삼성래미안아파트,2025-03-15,105.99,14.0,2001.0,180000.0,1800000000.0
송파구,거여동,거여2단지효성아파트,2025-03-15,134.88,3.0,1997.0,133700.0,1337000000.0
송파구,가락동,가락우성2,2025-03-15,84.95,20.0,2000.0,104000.0,1040000000.0
송파구,문정동,건영1,2025-03-15,84.39,8.0,1996.0,125000.0,1250000000.0
송파구,장지동,송파더센트레,2025-03-15,59.96,19.0,2013.0,127000.0,1270000000.0
송파구,가락동,헬리오시티,2025-03-15,84.95,2.0,2018.0,245000.0,2450000000.0
송파구,송파동,가락삼익맨숀,2025-03-15,151.508,4.0,1984.0,227000.0,2270000000.0
송파구,풍납동,현대리버빌2지구,2025-03-15,40.95,12.0,1999.0,57500.0,575000000.0
송파구,오금동,쌍용스윗닷홈1단지,2025-03-15,84.94,11.0,2005.0,120000.0,1200000000.0
송파구,마천동,우방아파트,2025-03-15,55.32,7.0,2002.0,72000.0,720000000.0
송파구,거여동,거여1단지,2025-03-15,49.8,12.0,1997.0,79000.0,790000000.0
송파구,풍납동,쌍용,2025-03-15,84.85,17.0,1994.0,118500.0,1185000000.0
송파구,잠실동,잠실엘스,2025-03-15,59.96,12.0,2008.0,250000.0,2500000000.0
송파구,방이동,올림픽선수기자촌1단지,2025-03-15,120.42,1.0,1988.0,304000.0,3040000000.0
송파구,방이동,올림픽선수기자촌1단지,2025-03-15,121.23,5.0,1988.0,290000.0,2900000000.0
마포구,용강동,래미안마포리버웰,2025-03-15,114.97,3.0,2015.0,238500.0,2385000000.0
마포구,창전동,신촌금호,2025-03-15,84.95,12.0,2001.0,105000.0,1050000000.0
마포구,상수동,래미안밤섬리베뉴Ⅰ,2025-03-15,84.99,13.0,2014.0,185000.0,1850000000.0
노원구,상계동,한신4차,2025-03-15,84.84,8.0,1995.0,54400.0,544000000.0
마포구,아현동,마포래미안푸르지오1단지,2025-03-15,59.9656,13.0,2014.0,170000.0,1700000000.0
마포구,신정동,서강GS,2025-03-15,59.98,9.0,1999.0,109000.0,1090000000.0
노원구,상계동,상계주공14(저층),2025-03-15,84.41,3.0,1989.0,71500.0,715000000.0
마포구,신정동,서강GS,2025-03-15,114.87,21.0,1999.0,159000.0,1590000000.0
노원구,월계동,삼호4,2025-03-15,50.18,11.0,1987.0,59900.0,599000000.0
노원구,월계동,삼호3,2025-03-15,59.22,11.0,1986.0,81500.0,815000000.0
노원구,중계동,중계그린1단지,2025-03-15,49.5,5.0,1990.0,50500.0,505000000.0
마포구,염리동,중앙하이츠,2025-03-15,60.0,3.0,1998.0,97500.0,975000000.0
마포구,상수동,래미안밤섬리베뉴Ⅰ,2025-03-15,84.99,13.0,2014.0,185000.0,1850000000.0
노원구,상계동,상계주공12(고층),2025-03-15,49.94,14.0,1988.0,51000.0,510000000.0
마포구,아현동,공덕자이,2025-03-15,59.99,16.0,2015.0,168000.0,1680000000.0
마포구,염리동,마포자이더센트리지(102동~112동),2025-03-15,84.995,1.0,2022.0,182500.0,1825000000.0
노원구,상계동,상계주공2(고층),2025-03-15,32.39,7.0,1987.0,34300.0,343000000.0
마포구,염리동,염리삼성래미안,2025-03-15,59.76,12.0,2001.0,112500.0,1125000000.0
노원구,상계동,상계주공16(고층),2025-03-15,45.77,2.0,1988.0,35000.0,350000000.0
노원구,공릉동,길성그랑프리텔아파트,2025-03-15,84.1337,7.0,2003.0,66000.0,660000000.0
노원구,중계동,주공2,2025-03-15,44.52,2.0,1992.0,33500.0,335000000.0
노원구,상계동,상계주공11(고층),2025-03-15,49.94,12.0,1988.0,49500.0,495000000.0
노원구,월계동,한진한화그랑빌,2025-03-15,84.97,12.0,2002.0,91000.0,910000000.0
노원구,월계동,한진한화그랑빌,2025-03-15,84.97,12.0,2002.0,91000.0,910000000.0
노원구,중계동,중계무지개,2025-03-15,39.96,12.0,1991.0,39500.0,395000000.0
마포구,대흥동,대흥동태영아파트,2025-03-15,59.4,4.0,1999.0,124500.0,1245000000.0
노원구,중계동,주공4,2025-03-15,59.39,11.0,1991.0,60000.0,600000000.0
노원구,상계동,상계주공10(고층),2025-03-15,49.94,9.0,1988.0,51800.0,518000000.0
노원구,하계동,하계2현대,2025-03-15,84.51,7.0,1997.0,85000.0,850000000.0
노원구,월계동,현대,2025-03-15,114.99,23.0,2000.0,93000.0,930000000.0
노원구,하계동,현대,2025-03-15,71.68,5.0,1988.0,88500.0,885000000.0
노원구,공릉동,공릉해링턴플레이스,2025-03-15,134.914,1.0,2000.0,101500.0,1015000000.0
노원구,중계동,중계무지개,2025-03-15,49.89,11.0,1991.0,49350.0,493500000.0
마포구,망원동,영화블렌하임,2025-03-15,103.86,4.0,2009.0,98000.0,980000000.0
마포구,신수동,신촌숲아이파크,2025-03-15,84.932,4.0,2019.0,189500.0,1895000000.0
노원구,중계동,주공10,2025-03-15,58.14,8.0,1995.0,71700.0,717000000.0
노원구,상계동,노원롯데캐슬시그니처,2025-03-15,84.999,19.0,2023.0,120000.0,1200000000.0
마포구,공덕동,래미안공덕5차,2025-03-15,84.871,2.0,2011.0,173500.0,1735000000.0
마포구,아현동,공덕자이,2025-03-15,84.99,9.0,2015.0,204000.0,2040000000.0
마포구,공덕동,래미안공덕4차,2025-03-15,112.71,19.0,2005.0,195000.0,1950000000.0
마포구,현석동,래미안웰스트림,2025-03-15,59.97,13.0,2016.0,157000.0,1570000000.0
마포구,신공덕동,신공덕1차삼성래미안1아파트,2025-03-15,59.76,23.0,2000.0,133500.0,1335000000.0
마포구,아현동,마포래미안푸르지오1단지,2025-03-15,59.9656,13.0,2014.0,170000.0,1700000000.0
마포구,도화동,현대홈타운,2025-03-15,84.95,18.0,2000.0,124500.0,1245000000.0
마포구,신수동,신촌숲아이파크,2025-03-15,84.912,21.0,2019.0,215000.0,2150000000.0
마포구,신공덕동,공덕아이파크,2025-03-15,84.96,6.0,2013.0,152000.0,1520000000.0
마포구,신정동,서강GS,2025-03-15,59.98,13.0,1999.0,115000.0,1150000000.0
마포구,공덕동,공덕3삼성래미안,2025-03-15,59.97,3.0,2004.0,144500.0,1445000000.0
마포구,염리동,마포자이더센트리지(102동~112동),2025-03-15,59.99,2.0,2022.0,152000.0,1520000000.0
마포구,하중동,한강밤섬자이,2025-03-15,118.28,16.0,2010.0,220000.0,2200000000.0
마포구,염리동,마포자이더센트리지(102동~112동),2025-03-15,84.995,3.0,2022.0,182000.0,1820000000.0
마포구,대흥동,대흥동태영아파트,2025-03-15,59.4,9.0,1999.0,125000.0,1250000000.0
마포구,염리동,마포프레스티지자이,2025-03-15,59.8772,15.0,2021.0,189000.0,1890000000.0
마포구,신수동,신촌삼익,2025-03-15,84.85,11.0,1997.0,114000.0,1140000000.0
마포구,염리동,마포프레스티지자이,2025-03-15,59.8981,5.0,2021.0,175000.0,1750000000.0
마포구,아현동,마포래미안푸르지오2단지,2025-03-15,84.3884,8.0,2014.0,216000.0,2160000000.0
노원구,중계동,중계그린1단지,2025-03-15,44.1,6.0,1990.0,49000.0,490000000.0
노원구,중계동,중계그린1단지,2025-03-15,59.87,8.0,1990.0,54500.0,545000000.0
노원구,상계동,상계2차중앙하이츠,2025-03-15,59.82,25.0,1998.0,60500.0,605000000.0
마포구,신공덕동,대우메트로디오빌,2025-03-15,34.39,20.0,2005.0,39000.0,390000000.0
노원구,상계동,상계주공9(고층),2025-03-15,41.3,13.0,1988.0,39800.0,398000000.0
마포구,공덕동,마포현대,2025-03-15,72.49,2.0,1988.0,108500.0,1085000000.0
노원구,중계동,금호타운(583),2025-03-15,59.52,1.0,1997.0,45000.0,450000000.0
노원구,상계동,상계1차중앙하이츠,2025-03-15,59.82,1.0,1997.0,47700.0,477000000.0
마포구,신정동,서강GS,2025-03-15,59.98,13.0,1999.0,115000.0,1150000000.0
마포구,서교동,대우미래사랑,2025-03-15,34.29,4.0,2005.0,30250.0,302500000.0
노원구,중계동,주공5,2025-03-15,58.46,4.0,1992.0,71500.0,715000000.0
노원구,중계동,주공8,2025-03-15,49.72,1.0,1993.0,49500.0,495000000.0
마포구,아현동,마포래미안푸르지오3단지,2025-03-15,84.8919,16.0,2014.0,194000.0,1940000000.0
마포구,도화동,현대홈타운,2025-03-15,84.95,18.0,2000.0,124500.0,1245000000.0
노원구,공릉동,우방아파트,2025-03-15,84.881,6.0,2000.0,71500.0,715000000.0
마포구,아현동,마포래미안푸르지오4단지,2025-03-15,84.8919,10.0,2014.0,209000.0,2090000000.0
노원구,중계동,삼성,2025-03-15,59.9,6.0,1999.0,51500.0,515000000.0
마포구,서교동,엠제이더퍼스트홍대,2025-03-15,14.89,4.0,2018.0,29000.0,290000000.0
마포구,상암동,상암월드컵파크10단지,2025-03-15,84.66,6.0,2010.0,96500.0,965000000.0
마포구,마포동,마포쌍용황금아파트,2025-03-15,84.9,11.0,2000.0,127500.0,1275000000.0
노원구,상계동,보람아파트,2025-03-15,68.99,13.0,1988.0,56000.0,560000000.0
노원구,하계동,미성,2025-03-15,72.17,10.0,1989.0,70000.0,700000000.0
마포구,염리동,마포프레스티지자이,2025-03-15,59.8981,4.0,2021.0,174000.0,1740000000.0
마포구,아현동,마포래미안푸르지오1단지,2025-03-15,84.5978,1.0,2014.0,180000.0,1800000000.0
마포구,중동,울트라월드컵(참누리),2025-03-15,84.9572,3.0,2006.0,110000.0,1100000000.0
마포구,성산동,성산시영(선경),2025-03-15,50.54,3.0,1986.0,102000.0,1020000000.0
마포구,연남동,코오롱,2025-03-15,84.936,5.0,2003.0,114000.0,1140000000.0
마포구,아현동,마포래미안푸르지오4단지,2025-03-15,84.5978,4.0,2014.0,195000.0,1950000000.0
마포구,성산동,성산2차e-편한세상,2025-03-15,84.95,2.0,2005.0,91000.0,910000000.0
노원구,하계동,청구,2025-03-15,84.97,11.0,1988.0,81500.0,815000000.0
마포구,아현동,마포래미안푸르지오4단지,2025-03-15,84.8919,10.0,2014.0,209000.0,2090000000.0
마포구,신정동,서강GS,2025-03-15,59.98,9.0,1999.0,113000.0,1130000000.0
노원구,월계동,삼호4,2025-03-15,50.18,5.0,1987.0,59900.0,599000000.0
노원구,월계동,미륭,2025-03-15,51.48,2.0,1986.0,69700.0,697000000.0
마포구,공덕동,래미안공덕4차,2025-03-15,59.9,13.0,2005.0,142700.0,1427000000.0
마포구,아현동,마포래미안푸르지오4단지,2025-03-15,84.8919,10.0,2014.0,209000.0,2090000000.0
노원구,중계동,주공5,2025-03-15,38.64,11.0,1992.0,41500.0,415000000.0
노원구,월계동,월계센트럴아이파크,2025-03-15,59.99,19.0,2020.0,86500.0,865000000.0
노원구,월계동,미성,2025-03-15,50.14,11.0,1986.0,67500.0,675000000.0
마포구,아현동,공덕자이,2025-03-15,84.99,15.0,2015.0,199000.0,1990000000.0
송파구,가락동,가락금호아파트,2025-03-14,59.91,15.0,1997.0,124000.0,1240000000.0
송파구,석촌동,잠실한솔,2025-03-14,84.87,19.0,2000.0,153700.0,1537000000.0
노원구,중계동,중계무지개,2025-03-14,49.89,1.0,1991.0,44000.0,440000000.0
노원구,상계동,상계주공14(고층),2025-03-14,49.94,13.0,1989.0,46400.0,464000000.0
송파구,가락동,우성,2025-03-14,58.46,7.0,1986.0,130000.0,1300000000.0
송파구,잠실동,잠실엘스,2025-03-14,84.88,7.0,2008.0,300000.0,3000000000.0
노원구,중계동,동진신안,2025-03-14,101.99,7.0,1993.0,124000.0,1240000000.0
노원구,공릉동,비선아파트,2025-03-14,48.6,9.0,1999.0,42000.0,420000000.0
노원구,중계동,청구3,2025-03-14,84.77,4.0,1996.0,118500.0,1185000000.0
마포구,서교동,메세나폴리스,2025-03-14,148.981,14.0,2012.0,265000.0,2650000000.0
송파구,신천동,파크리오,2025-03-14,59.95,16.0,2008.0,229000.0,2290000000.0
송파구,신천동,파크리오,2025-03-14,35.24,11.0,2008.0,103000.0,1030000000.0
송파구,오금동,상아2차아파트,2025-03-14,45.77,11.0,1988.0,78000.0,780000000.0
송파구,방이동,올림픽선수기자촌3단지,2025-03-14,100.31,11.0,1988.0,274000.0,2740000000.0
송파구,잠실동,잠실엘스,2025-03-14,59.96,8.0,2008.0,255000.0,2550000000.0
송파구,송파동,래미안송파파인탑,2025-03-14,64.99,26.0,2012.0,172000.0,1720000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-03-14,84.69,4.0,1997.0,150000.0,1500000000.0
송파구,문정동,문정래미안,2025-03-14,120.97,17.0,2004.0,158000.0,1580000000.0
송파구,장지동,위례24단지(꿈에그린),2025-03-14,51.77,12.0,2013.0,110000.0,1100000000.0
마포구,공덕동,마포현대,2025-03-14,59.95,13.0,1988.0,103000.0,1030000000.0
송파구,송파동,레이크해모로,2025-03-14,84.51,7.0,2005.0,123000.0,1230000000.0
마포구,염리동,염리삼성래미안,2025-03-14,84.96,6.0,2001.0,150000.0,1500000000.0
송파구,신천동,파크리오,2025-03-14,35.24,10.0,2008.0,103000.0,1030000000.0
송파구,풍납동,송파현대힐스테이트,2025-03-14,84.99,4.0,2006.0,113000.0,1130000000.0
노원구,공릉동,시영2단지(라이프)아파트,2025-03-14,34.44,9.0,1994.0,30250.0,302500000.0
송파구,거여동,송파시그니처롯데캐슬,2025-03-14,84.98,11.0,2021.0,164500.0,1645000000.0
송파구,오금동,상아2차아파트,2025-03-14,84.98,2.0,1988.0,112500.0,1125000000.0
송파구,신천동,장미1,2025-03-14,120.0,12.0,1979.0,320000.0,3200000000.0
노원구,상계동,상계주공12(고층),2025-03-14,49.94,7.0,1988.0,47000.0,470000000.0
송파구,거여동,현대1차,2025-03-14,84.91,2.0,1992.0,94500.0,945000000.0
송파구,가락동,우성,2025-03-14,109.25,10.0,1986.0,154500.0,1545000000.0
마포구,대흥동,동양엔파트,2025-03-14,84.893,8.0,2007.0,139000.0,1390000000.0
노원구,월계동,한진한화그랑빌,2025-03-14,59.94,5.0,2002.0,74500.0,745000000.0
노원구,중계동,대림벽산(363),2025-03-14,114.39,4.0,1993.0,130000.0,1300000000.0
노원구,중계동,주공8,2025-03-14,49.72,8.0,1993.0,52500.0,525000000.0
마포구,공덕동,공덕2삼성래미안,2025-03-14,114.87,11.0,2004.0,164500.0,1645000000.0
노원구,월계동,한진한화그랑빌,2025-03-14,59.94,5.0,2002.0,74500.0,745000000.0
노원구,월계동,미륭,2025-03-14,51.48,11.0,1986.0,68500.0,685000000.0
노원구,월계동,성원(사슴4),2025-03-14,39.6,2.0,1995.0,35000.0,350000000.0
노원구,중계동,한화꿈에그린,2025-03-14,84.902,9.0,2005.0,83000.0,830000000.0
마포구,신공덕동,신공덕1차삼성래미안1아파트,2025-03-14,84.9,12.0,2000.0,158000.0,1580000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-03-14,59.92,9.0,1997.0,125000.0,1250000000.0
마포구,성산동,성산시영(선경),2025-03-14,50.54,6.0,1986.0,105000.0,1050000000.0
노원구,상계동,상계주공7(고층),2025-03-14,59.39,9.0,1988.0,70000.0,700000000.0
송파구,잠실동,트리지움,2025-03-14,84.83,18.0,2007.0,301000.0,3010000000.0
노원구,월계동,한진한화그랑빌,2025-03-14,139.08,12.0,2002.0,105000.0,1050000000.0
노원구,공릉동,풍림아파트A,2025-03-14,59.94,15.0,2001.0,62100.0,621000000.0
송파구,가락동,우성,2025-03-14,58.46,4.0,1986.0,125000.0,1250000000.0
마포구,성산동,성산시영(대우),2025-03-14,50.03,9.0,1986.0,97000.0,970000000.0
노원구,중계동,중계무지개,2025-03-14,49.54,11.0,1991.0,49500.0,495000000.0
마포구,중동,현대,2025-03-14,59.55,3.0,2000.0,70700.0,707000000.0
송파구,오금동,한두리,2025-03-14,83.13,3.0,2004.0,55000.0,550000000.0
노원구,공릉동,풍림아파트B,2025-03-14,31.32,11.0,2001.0,29000.0,290000000.0
송파구,가락동,헬리오시티,2025-03-14,49.21,28.0,2018.0,178000.0,1780000000.0
송파구,오금동,대림,2025-03-14,125.79,2.0,1988.0,168000.0,1680000000.0
송파구,삼전동,현대1,2025-03-14,80.01,4.0,1989.0,109500.0,1095000000.0
송파구,거여동,거여5단지,2025-03-14,59.74,8.0,1997.0,79000.0,790000000.0
송파구,방이동,올림픽선수기자촌1단지,2025-03-14,83.06,12.0,1988.0,252000.0,2520000000.0
마포구,도화동,도화동현대,2025-03-14,54.72,12.0,1996.0,100000.0,1000000000.0
노원구,중계동,건영3,2025-03-14,84.9,5.0,1995.0,118000.0,1180000000.0
마포구,아현동,서서울삼성,2025-03-14,48.92,15.0,1998.0,75000.0,750000000.0
마포구,공덕동,마포현대,2025-03-14,84.87,4.0,1988.0,72000.0,720000000.0
마포구,현석동,래미안웰스트림,2025-03-14,84.96,4.0,2016.0,178500.0,1785000000.0
마포구,현석동,래미안웰스트림,2025-03-14,84.96,4.0,2016.0,178500.0,1785000000.0
마포구,도화동,도화동현대,2025-03-14,54.72,12.0,1996.0,100000.0,1000000000.0
마포구,망원동,마포한강아이파크,2025-03-14,84.5533,16.0,2019.0,147000.0,1470000000.0
마포구,대흥동,마포자이2차,2025-03-14,84.44,18.0,2014.0,208000.0,2080000000.0
마포구,신수동,세양청마루,2025-03-14,82.86,13.0,2003.0,117000.0,1170000000.0
송파구,잠실동,주공아파트 5단지,2025-03-13,76.5,9.0,1978.0,355700.0,3557000000.0
노원구,상계동,희락,2025-03-13,59.73,7.0,1997.0,38500.0,385000000.0
노원구,공릉동,태릉해링턴플레이스,2025-03-13,59.97,21.0,2022.0,81700.0,817000000.0
마포구,합정동,마포한강2차푸르지오,2025-03-13,83.45,14.0,2016.0,175000.0,1750000000.0
마포구,성산동,성산시영(선경),2025-03-13,50.54,7.0,1986.0,102400.0,1024000000.0
마포구,망원동,성원1,2025-03-13,59.4,10.0,1998.0,66000.0,660000000.0
노원구,공릉동,풍림아파트A,2025-03-13,84.99,16.0,2001.0,78000.0,780000000.0
송파구,거여동,거여4단지,2025-03-13,49.8,8.0,1997.0,80000.0,800000000.0
송파구,가락동,헬리오시티,2025-03-13,84.99,32.0,2018.0,250000.0,2500000000.0
송파구,풍납동,동아한가람1,2025-03-13,84.38,5.0,1995.0,105800.0,1058000000.0
마포구,상수동,래미안밤섬리베뉴Ⅱ,2025-03-13,84.92,11.0,2014.0,170000.0,1700000000.0
마포구,아현동,마포래미안푸르지오3단지,2025-03-13,84.8919,20.0,2014.0,199000.0,1990000000.0
마포구,염리동,마포프레스티지자이,2025-03-13,84.9472,13.0,2021.0,240000.0,2400000000.0
송파구,방이동,올림픽선수기자촌3단지,2025-03-13,148.77,12.0,1988.0,369000.0,3690000000.0
송파구,거여동,현대3차,2025-03-13,84.94,14.0,1993.0,94000.0,940000000.0
송파구,가락동,삼환,2025-03-13,121.04,1.0,1984.0,159500.0,1595000000.0
마포구,망원동,마포한강아이파크,2025-03-13,59.3813,5.0,2019.0,119000.0,1190000000.0
송파구,가락동,극동,2025-03-13,84.96,8.0,1984.0,147700.0,1477000000.0
노원구,월계동,한진한화그랑빌,2025-03-13,59.94,19.0,2002.0,75000.0,750000000.0
노원구,공릉동,시영3차(라이프)아파트,2025-03-13,39.6,11.0,1994.0,36500.0,365000000.0
마포구,상수동,래미안밤섬리베뉴Ⅱ,2025-03-13,84.92,11.0,2014.0,170000.0,1700000000.0
송파구,문정동,문정대우푸르지오2차,2025-03-13,84.82,14.0,2001.0,115000.0,1150000000.0
마포구,상수동,래미안밤섬리베뉴Ⅰ,2025-03-13,125.31,21.0,2014.0,253000.0,2530000000.0
마포구,아현동,마포래미안푸르지오1단지,2025-03-13,59.9236,4.0,2014.0,163000.0,1630000000.0
마포구,아현동,더클래시,2025-03-13,59.97,9.0,2022.0,175000.0,1750000000.0
송파구,신천동,파크리오,2025-03-13,84.79,14.0,2008.0,260000.0,2600000000.0
마포구,신수동,신촌숲아이파크,2025-03-13,59.751,20.0,2019.0,174000.0,1740000000.0
노원구,중계동,청구3,2025-03-13,84.77,4.0,1996.0,118500.0,1185000000.0
노원구,월계동,성원(사슴4),2025-03-13,49.92,14.0,1995.0,49500.0,495000000.0
송파구,오금동,현대(2-4차),2025-03-13,130.93,14.0,1984.0,228000.0,2280000000.0
노원구,하계동,극동,2025-03-13,84.91,2.0,1988.0,75500.0,755000000.0
마포구,창전동,창전동현대홈타운,2025-03-13,84.978,19.0,2005.0,134000.0,1340000000.0
노원구,월계동,삼호3,2025-03-13,59.22,1.0,1986.0,75500.0,755000000.0
노원구,하계동,건영,2025-03-13,53.14,9.0,1988.0,48000.0,480000000.0
노원구,하계동,장미(시영6),2025-03-13,49.5,4.0,1989.0,53400.0,534000000.0
노원구,상계동,상계주공13(고층),2025-03-13,45.55,5.0,1989.0,37700.0,377000000.0
마포구,창전동,서강예가,2025-03-13,59.983,11.0,2007.0,132800.0,1328000000.0
마포구,창전동,신촌태영데시앙,2025-03-13,84.97,13.0,2003.0,119800.0,1198000000.0
송파구,신천동,장미1,2025-03-13,82.45,1.0,1979.0,258000.0,2580000000.0
송파구,신천동,파크리오,2025-03-13,84.9,36.0,2008.0,250000.0,2500000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-03-13,59.92,23.0,1997.0,131000.0,1310000000.0
송파구,가락동,극동,2025-03-13,84.96,8.0,1984.0,147700.0,1477000000.0
마포구,용강동,마포용강삼성래미안,2025-03-13,59.98,16.0,2003.0,140500.0,1405000000.0
마포구,망원동,마포한강제이스카이,2025-03-13,49.664,7.0,2019.0,69000.0,690000000.0
마포구,망원동,마포한강아이파크,2025-03-13,59.3813,5.0,2019.0,119000.0,1190000000.0
송파구,방이동,한양3,2025-03-13,84.92,5.0,1985.0,190000.0,1900000000.0
노원구,하계동,극동,2025-03-13,70.56,14.0,1988.0,63000.0,630000000.0
마포구,아현동,마포트라팰리스2차,2025-03-13,104.89,10.0,2008.0,133000.0,1330000000.0
송파구,거여동,현대3차,2025-03-13,84.94,14.0,1993.0,94000.0,940000000.0
마포구,신수동,세양청마루,2025-03-13,57.44,3.0,2003.0,80500.0,805000000.0
송파구,문정동,파크하비오,2025-03-13,84.9648,5.0,2016.0,154500.0,1545000000.0
송파구,신천동,파크리오,2025-03-13,84.79,17.0,2008.0,262500.0,2625000000.0
노원구,중계동,금호타운(583),2025-03-13,59.52,6.0,1997.0,53000.0,530000000.0
마포구,용강동,마포용강삼성래미안,2025-03-13,84.2,5.0,2003.0,173000.0,1730000000.0
노원구,상계동,상계주공5(저층),2025-03-13,31.98,3.0,1987.0,46900.0,469000000.0
송파구,장지동,송파파인타운5단지,2025-03-13,84.95,6.0,2008.0,153000.0,1530000000.0
송파구,가락동,헬리오시티,2025-03-13,84.99,14.0,2018.0,240000.0,2400000000.0
마포구,서교동,메세나폴리스,2025-03-13,142.034,26.0,2012.0,250000.0,2500000000.0
마포구,염리동,마포프레스티지자이,2025-03-13,84.8079,11.0,2021.0,237000.0,2370000000.0
송파구,거여동,현대1차,2025-03-13,84.91,3.0,1992.0,94000.0,940000000.0
송파구,가락동,헬리오시티,2025-03-13,39.86,8.0,2018.0,150000.0,1500000000.0
노원구,공릉동,동신아파트,2025-03-13,59.99,5.0,1999.0,52500.0,525000000.0
노원구,월계동,풍림아이원,2025-03-13,59.149,21.0,2005.0,75700.0,757000000.0
노원구,월계동,한진한화그랑빌,2025-03-13,59.94,10.0,2002.0,76200.0,762000000.0
노원구,중계동,중계무지개,2025-03-13,39.96,3.0,1991.0,40500.0,405000000.0
노원구,월계동,한진한화그랑빌,2025-03-13,59.94,10.0,2002.0,76200.0,762000000.0
송파구,잠실동,트리지움,2025-03-13,84.83,26.0,2007.0,286000.0,2860000000.0
송파구,잠실동,주공아파트 5단지,2025-03-13,82.61,2.0,1978.0,397500.0,3975000000.0
송파구,방이동,인택파크랜드,2025-03-13,126.79,12.0,2004.0,143000.0,1430000000.0
송파구,잠실동,주공아파트 5단지,2025-03-12,76.5,13.0,1978.0,337700.0,3377000000.0
마포구,염리동,마포자이더센트리지(102동~112동),2025-03-12,59.99,20.0,2022.0,159000.0,1590000000.0
송파구,가락동,헬리오시티,2025-03-12,84.98,7.0,2018.0,249000.0,2490000000.0
송파구,잠실동,파크인-수,2025-03-12,143.7984,13.0,2010.0,170000.0,1700000000.0
송파구,잠실동,레이크팰리스,2025-03-12,59.97,7.0,2006.0,242500.0,2425000000.0
송파구,잠실동,아시아선수촌아파트,2025-03-12,151.008,4.0,1986.0,433000.0,4330000000.0
노원구,월계동,주공2,2025-03-12,44.52,6.0,1992.0,37300.0,373000000.0
노원구,상계동,상계주공14(고층),2025-03-12,49.94,2.0,1989.0,47000.0,470000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-12,117.585,10.0,1988.0,230000.0,2300000000.0
마포구,염리동,마포자이,2025-03-12,84.692,4.0,2003.0,190000.0,1900000000.0
노원구,중계동,금호타운(583),2025-03-12,59.52,8.0,1997.0,52500.0,525000000.0
송파구,오금동,현대(2-4차),2025-03-12,170.32,8.0,1984.0,230000.0,2300000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-03-12,59.92,6.0,1997.0,131000.0,1310000000.0
송파구,거여동,송파시그니처롯데캐슬,2025-03-12,84.98,18.0,2021.0,160000.0,1600000000.0
마포구,신수동,경남아너스빌,2025-03-12,84.97,1.0,2005.0,111200.0,1112000000.0
송파구,송파동,한양아파트,2025-03-12,158.61,6.0,1983.0,202000.0,2020000000.0
노원구,공릉동,삼익포레스트아파트,2025-03-12,84.6,4.0,1995.0,64500.0,645000000.0
마포구,대흥동,대흥동태영아파트,2025-03-12,84.77,1.0,1999.0,150000.0,1500000000.0
노원구,상계동,벽산,2025-03-12,59.9,4.0,1989.0,44800.0,448000000.0
노원구,상계동,상계주공4(고층),2025-03-12,62.1,24.0,1988.0,63000.0,630000000.0
송파구,가락동,우성,2025-03-12,127.75,6.0,1986.0,166000.0,1660000000.0
마포구,합정동,에덴지우,2025-03-12,109.92,2.0,2006.0,80000.0,800000000.0
송파구,장지동,송파파인타운4단지,2025-03-12,84.95,5.0,2008.0,144000.0,1440000000.0
송파구,거여동,현대1차,2025-03-12,70.38,4.0,1992.0,86000.0,860000000.0
노원구,상계동,대동황토방,2025-03-12,60.0,6.0,2001.0,59000.0,590000000.0
송파구,석촌동,잠실한솔,2025-03-12,59.86,8.0,2000.0,131000.0,1310000000.0
노원구,중계동,중계그린1단지,2025-03-12,49.5,15.0,1990.0,52000.0,520000000.0
노원구,상계동,미도,2025-03-12,87.57,10.0,1988.0,72400.0,724000000.0
노원구,공릉동,대동아파트,2025-03-12,59.83,7.0,1999.0,54500.0,545000000.0
마포구,아현동,공덕자이,2025-03-12,84.99,3.0,2015.0,189000.0,1890000000.0
노원구,중계동,중앙하이츠,2025-03-12,84.71,13.0,1998.0,68500.0,685000000.0
노원구,상계동,보람아파트,2025-03-12,79.25,1.0,1988.0,59950.0,599500000.0
송파구,거여동,송파시그니처롯데캐슬,2025-03-12,84.98,16.0,2021.0,156000.0,1560000000.0
노원구,상계동,상계주공9(고층),2025-03-12,49.94,3.0,1988.0,48500.0,485000000.0
송파구,잠실동,리센츠,2025-03-12,84.99,26.0,2008.0,288000.0,2880000000.0
마포구,염리동,염리삼성래미안,2025-03-12,84.96,10.0,2001.0,150000.0,1500000000.0
노원구,상계동,상계주공4(고층),2025-03-12,62.1,24.0,1988.0,63000.0,630000000.0
송파구,방이동,올림픽선수기자촌3단지,2025-03-12,83.06,23.0,1988.0,253000.0,2530000000.0
송파구,송파동,가락삼익맨숀,2025-03-12,127.808,9.0,1984.0,200000.0,2000000000.0
