시군구,도로명코드,도로명,영문도로명,읍면동일련번호,시도명,시군구명,읍면동구분,읍면동코드,읍면동명,상위도로코드,상위도로명,폐지구분,변경이력사유,변경이력정보,영문시도명,영문시군구명,영문읍면동명,고시일자,말소일자
11350,4130275,상계로18길,Sanggye-ro 18-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130275,상계로18길,Sanggye-ro 18-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130276,상계로19길,Sanggye-ro 19-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130276,상계로19길,Sanggye-ro 19-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130277,상계로1길,Sanggye-ro 1-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130277,상계로1길,Sanggye-ro 1-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130278,상계로21길,Sanggye-ro 21-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130278,상계로21길,Sanggye-ro 21-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130279,상계로23가길,Sanggye-ro 23ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130279,상계로23가길,Sanggye-ro 23ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130280,상계로23길,Sanggye-ro 23-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130280,상계로23길,Sanggye-ro 23-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130281,상계로23나길,Sanggye-ro 23na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130281,상계로23나길,Sanggye-ro 23na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130282,상계로23다길,Sanggye-ro 23da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130282,상계로23다길,Sanggye-ro 23da-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130283,상계로24길,Sanggye-ro 24-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130283,상계로24길,Sanggye-ro 24-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130284,상계로26길,Sanggye-ro 26-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130284,상계로26길,Sanggye-ro 26-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130285,상계로27길,Sanggye-ro 27-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130285,상계로27길,Sanggye-ro 27-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130286,상계로31길,Sanggye-ro 31-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130286,상계로31길,Sanggye-ro 31-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130287,상계로33길,Sanggye-ro 33-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130287,상계로33길,Sanggye-ro 33-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130288,상계로35가길,Sanggye-ro 35ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130288,상계로35가길,Sanggye-ro 35ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130289,상계로35길,Sanggye-ro 35-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130289,상계로35길,Sanggye-ro 35-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130290,상계로35나길,Sanggye-ro 35na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130290,상계로35나길,Sanggye-ro 35na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130291,상계로37가길,Sanggye-ro 37ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130291,상계로37가길,Sanggye-ro 37ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130292,상계로37길,Sanggye-ro 37-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130292,상계로37길,Sanggye-ro 37-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130293,상계로37나길,Sanggye-ro 37na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130293,상계로37나길,Sanggye-ro 37na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130294,상계로37다길,Sanggye-ro 37da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130294,상계로37다길,Sanggye-ro 37da-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130295,상계로37라길,Sanggye-ro 37ra-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130295,상계로37라길,Sanggye-ro 37ra-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130296,상계로37마길,Sanggye-ro 37ma-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130296,상계로37마길,Sanggye-ro 37ma-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130297,상계로39길,Sanggye-ro 39-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130297,상계로39길,Sanggye-ro 39-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130298,상계로3길,Sanggye-ro 3-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130298,상계로3길,Sanggye-ro 3-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130299,상계로41길,Sanggye-ro 41-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130299,상계로41길,Sanggye-ro 41-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130300,상계로43길,Sanggye-ro 43-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130300,상계로43길,Sanggye-ro 43-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130301,상계로5길,Sanggye-ro 5-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130301,상계로5길,Sanggye-ro 5-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130302,상계로7길,Sanggye-ro 7-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130302,상계로7길,Sanggye-ro 7-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130303,상계로9가길,Sanggye-ro 9ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130303,상계로9가길,Sanggye-ro 9ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130304,상계로9길,Sanggye-ro 9-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130304,상계로9길,Sanggye-ro 9-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130305,상계로9나길,Sanggye-ro 9na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130305,상계로9나길,Sanggye-ro 9na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130306,석계로11길,Seokgye-ro 11-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130306,석계로11길,Seokgye-ro 11-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130307,석계로13길,Seokgye-ro 13-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130307,석계로13길,Seokgye-ro 13-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130308,석계로15길,Seokgye-ro 15-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130308,석계로15길,Seokgye-ro 15-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130309,석계로18길,Seokgye-ro 18-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130309,석계로18길,Seokgye-ro 18-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130310,석계로1길,Seokgye-ro 1-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130310,석계로1길,Seokgye-ro 1-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130311,석계로3길,Seokgye-ro 3-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130311,석계로3길,Seokgye-ro 3-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130312,석계로5길,Seokgye-ro 5-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130312,석계로5길,Seokgye-ro 5-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130313,석계로7길,Seokgye-ro 7-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130313,석계로7길,Seokgye-ro 7-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130314,석계로8가길,Seokgye-ro 8ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130314,석계로8가길,Seokgye-ro 8ga-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130315,석계로8길,Seokgye-ro 8-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130315,석계로8길,Seokgye-ro 8-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130316,석계로9길,Seokgye-ro 9-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130316,석계로9길,Seokgye-ro 9-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130317,수락산로2길,Suraksan-ro 2-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130317,수락산로2길,Suraksan-ro 2-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130318,수락산로4길,Suraksan-ro 4-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130318,수락산로4길,Suraksan-ro 4-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130319,수락산로6길,Suraksan-ro 6-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130319,수락산로6길,Suraksan-ro 6-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130320,수락산로8가길,Suraksan-ro 8ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130320,수락산로8가길,Suraksan-ro 8ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130321,수락산로8길,Suraksan-ro 8-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130321,수락산로8길,Suraksan-ro 8-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130322,수락산로8나길,Suraksan-ro 8na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130322,수락산로8나길,Suraksan-ro 8na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130323,우이천로2가길,Uicheon-ro 2ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130323,우이천로2가길,Uicheon-ro 2ga-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130324,우이천로2길,Uicheon-ro 2-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130324,우이천로2길,Uicheon-ro 2-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130325,우이천로2나길,Uicheon-ro 2na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130325,우이천로2나길,Uicheon-ro 2na-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130327,월계로42길,Wolgye-ro 42-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130327,월계로42길,Wolgye-ro 42-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130328,월계로44가길,Wolgye-ro 44ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130328,월계로44가길,Wolgye-ro 44ga-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130329,월계로44길,Wolgye-ro 44-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130329,월계로44길,Wolgye-ro 44-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130330,월계로44나길,Wolgye-ro 44na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130330,월계로44나길,Wolgye-ro 44na-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130332,월계로45가길,Wolgye-ro 45ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130332,월계로45가길,Wolgye-ro 45ga-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130333,월계로45길,Wolgye-ro 45-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130333,월계로45길,Wolgye-ro 45-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130334,월계로49길,Wolgye-ro 49-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130334,월계로49길,Wolgye-ro 49-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130335,월계로53길,Wolgye-ro 53-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130335,월계로53길,Wolgye-ro 53-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130336,월계로55길,Wolgye-ro 55-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130336,월계로55길,Wolgye-ro 55-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130337,중계로10길,Junggye-ro 10-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130337,중계로10길,Junggye-ro 10-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130338,중계로12가길,Junggye-ro 12ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130338,중계로12가길,Junggye-ro 12ga-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130339,중계로12길,Junggye-ro 12-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130339,중계로12길,Junggye-ro 12-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130340,중계로14가길,Junggye-ro 14ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130340,중계로14가길,Junggye-ro 14ga-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130341,중계로14길,Junggye-ro 14-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130341,중계로14길,Junggye-ro 14-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130342,중계로14나길,Junggye-ro 14na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130342,중계로14나길,Junggye-ro 14na-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130343,중계로14다길,Junggye-ro 14da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130343,중계로14다길,Junggye-ro 14da-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130344,중계로14라길,Junggye-ro 14ra-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130344,중계로14라길,Junggye-ro 14ra-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130345,중계로14마길,Junggye-ro 14ma-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130345,중계로14마길,Junggye-ro 14ma-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130346,중계로14바길,Junggye-ro 14ba-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130346,중계로14바길,Junggye-ro 14ba-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130347,중계로14사길,Junggye-ro 14sa-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130347,중계로14사길,Junggye-ro 14sa-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130348,중계로16가길,Junggye-ro 16ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130348,중계로16가길,Junggye-ro 16ga-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130349,중계로16길,Junggye-ro 16-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130349,중계로16길,Junggye-ro 16-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130350,중계로16나길,Junggye-ro 16na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130350,중계로16나길,Junggye-ro 16na-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130351,중계로16다길,Junggye-ro 16da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130351,중계로16다길,Junggye-ro 16da-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130353,중계로18길,Junggye-ro 18-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130353,중계로18길,Junggye-ro 18-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130354,중계로19길,Junggye-ro 19-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130354,중계로19길,Junggye-ro 19-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130356,중계로2가길,Junggye-ro 2ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130356,중계로2가길,Junggye-ro 2ga-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130357,중계로2길,Junggye-ro 2-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130357,중계로2길,Junggye-ro 2-gil,2,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130357,중계로2길,Junggye-ro 2-gil,3,서울특별시,노원구,1,104.0,하계동,,,0,,,Seoul,Nowon-gu,Hagye-dong,20100906.0,
11350,4130358,중계로2나길,Junggye-ro 2na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130358,중계로2나길,Junggye-ro 2na-gil,2,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130358,중계로2나길,Junggye-ro 2na-gil,3,서울특별시,노원구,1,103.0,공릉동,,,0,,,Seoul,Nowon-gu,Gongneung-dong,20100906.0,
11350,4130359,중계로2다길,Junggye-ro 2da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130359,중계로2다길,Junggye-ro 2da-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130360,중계로2라길,Junggye-ro 2ra-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130360,중계로2라길,Junggye-ro 2ra-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130361,중계로2마길,Junggye-ro 2ma-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130361,중계로2마길,Junggye-ro 2ma-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130362,중계로4가길,Junggye-ro 4ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130362,중계로4가길,Junggye-ro 4ga-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130363,중계로4길,Junggye-ro 4-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130363,중계로4길,Junggye-ro 4-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130364,중계로4나길,Junggye-ro 4na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130364,중계로4나길,Junggye-ro 4na-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130365,중계로4다길,Junggye-ro 4da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130365,중계로4다길,Junggye-ro 4da-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
11350,4130366,중계로4라길,Junggye-ro 4ra-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100906.0,
11350,4130366,중계로4라길,Junggye-ro 4ra-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100906.0,
